merchant_id,category,city,years_active,credit_tier,monthly_revenue,revenue_growth_rate,revenue_consistency,refund_rate,chargeback_rate,settlement_velocity_days,customer_repeat_rate,payment_diversity_score,peak_season_ratio,failed_payment_rate,avg_transaction_value,transaction_volume_monthly,dispute_resolution_rate,late_settlement_frequency,revenue_concentration_risk,credit_score,score_trajectory,projected_score_3months,recommendation_eligible,recommendation_max_amount,recommendation_interest_rate,recommendation_tenure_months,recommendation_tier
MID_0878,EdTech,Hyderabad,2.5,good,354769.82,0.1077,0.8062,0.0415,0.0074,1.4174,0.3742,0.7378,1.4688,0.0767,2756.3247,278.0813,0.7067,0.0748,0.3617,766,"[739, 739, 749, 739, 737, 766]",793,True,1000000,15.0,18.0,Standard
MID_0879,Clothing,Pune,6.7,excellent,722218.02,0.0826,0.9487,0.0268,0.0073,1.5231,0.6054,0.7933,1.4904,0.0594,2814.3377,1336.7995,0.8511,0.0328,0.221,831,"[787, 796, 815, 819, 817, 831]",848,True,2000000,12.5,24.0,Premium
MID_0880,Healthcare,Jaipur,4.4,excellent,656805.16,0.2096,0.8942,0.0141,0.0046,1.4553,0.6836,0.9465,1.8177,0.0444,2488.2536,879.1244,0.9752,0.0272,0.1884,841,"[833, 836, 855, 866, 886, 841]",878,True,2000000,12.5,24.0,Premium
MID_0881,SaaS,Mumbai,1.1,good,215199.94,0.0307,0.7242,0.0679,0.013,1.5214,0.4903,0.6932,1.5727,0.0572,1480.4725,680.4885,0.7754,0.0982,0.2,771,"[743, 756, 756, 768, 763, 771]",792,True,1000000,15.0,18.0,Standard
MID_0882,Clothing,Chennai,5.7,bad,10436.57,-0.0459,0.3958,0.3439,0.0597,9.2977,0.0994,0.1273,0.9278,0.2837,167.2933,23.4032,0.3471,0.523,0.8871,517,"[502, 523, 544, 561, 564, 517]",561,True,100000,24.0,6.0,Micro
MID_0883,SaaS,Bangalore,7.2,poor,13475.09,0.0247,0.5442,0.163,0.0494,5.0475,0.1089,0.2712,1.0764,0.2487,621.1977,94.3348,0.5511,0.2542,0.7184,614,"[554, 551, 546, 561, 580, 614]",648,True,400000,18.5,12.0,Basic
MID_0884,Clothing,Pune,4.3,good,330621.78,0.031,0.8432,0.0725,0.0064,2.0985,0.3755,0.6167,1.5834,0.0927,1020.9906,631.3644,0.8157,0.0803,0.2738,782,"[732, 732, 736, 756, 757, 782]",795,True,1000000,15.0,18.0,Standard
MID_0885,Clothing,Kolkata,2.1,good,179311.18,0.1018,0.7613,0.0554,0.011,2.4944,0.4437,0.5965,1.3686,0.0972,876.348,255.6452,0.7792,0.0737,0.2954,778,"[725, 715, 718, 714, 713, 778]",815,True,1000000,15.0,18.0,Standard
MID_0886,Electronics,Kolkata,7.2,good,365905.41,0.0778,0.7701,0.0321,0.0111,2.819,0.483,0.6711,1.5069,0.0685,1739.4882,641.3683,0.7674,0.0618,0.2574,766,"[714, 723, 742, 745, 748, 766]",777,True,1000000,15.0,18.0,Standard
MID_0887,Healthcare,Hyderabad,4.1,average,92380.54,0.0081,0.603,0.072,0.0244,2.96,0.2594,0.3977,1.179,0.1351,587.4619,59.7682,0.6782,0.192,0.4803,696,"[659, 673, 680, 676, 663, 696]",731,True,400000,18.5,12.0,Basic
MID_0888,Pharmacy,Jaipur,1.6,poor,48590.9,-0.0554,0.4708,0.2446,0.03,4.9717,0.1239,0.2752,0.9451,0.208,573.7838,113.8561,0.4489,0.2057,0.6504,622,"[537, 540, 560, 567, 556, 622]",647,True,400000,18.5,12.0,Basic
MID_0889,Food Delivery,Chennai,4.9,poor,28647.67,-0.0452,0.3681,0.2096,0.0379,4.7031,0.1683,0.3834,1.1484,0.1921,171.2616,108.1068,0.4655,0.3348,0.5985,608,"[598, 601, 603, 592, 603, 608]",650,True,400000,18.5,12.0,Basic
MID_0890,Gym,Mumbai,2.6,average,93109.03,0.02,0.6802,0.1226,0.0158,3.7709,0.3004,0.3835,1.1119,0.1133,725.3509,294.2672,0.6496,0.102,0.4784,711,"[662, 647, 639, 652, 657, 711]",722,True,1000000,15.0,18.0,Standard
MID_0891,Pharmacy,Chennai,6.8,average,104002.21,0.0222,0.7329,0.0654,0.0108,2.1345,0.3289,0.497,1.1128,0.1308,599.7868,265.5799,0.5862,0.1709,0.3681,734,"[689, 686, 683, 673, 666, 734]",762,True,1000000,15.0,18.0,Standard
MID_0892,Retail,Mumbai,7.5,poor,40174.36,0.0191,0.402,0.1856,0.0394,5.5149,0.1991,0.3182,1.0869,0.278,701.5811,58.4301,0.5629,0.3556,0.6054,602,"[569, 575, 567, 558, 563, 602]",638,True,400000,18.5,12.0,Basic
MID_0893,Healthcare,Pune,4.5,excellent,308229.82,0.1744,0.9185,0.0261,0.0055,1.6938,0.5722,0.8506,1.5406,0.0449,3403.4822,1655.9226,0.9179,0.0382,0.2016,842,"[771, 771, 770, 776, 797, 842]",876,True,2000000,12.5,24.0,Premium
MID_0894,Gym,Pune,6.2,good,242452.74,0.1425,0.7355,0.041,0.0103,2.9092,0.3183,0.7283,1.4827,0.1013,2981.8813,772.3621,0.7117,0.0607,0.277,769,"[682, 704, 693, 702, 702, 769]",794,True,1000000,15.0,18.0,Standard
MID_0895,Healthcare,Mumbai,6.8,poor,12902.44,-0.0918,0.4223,0.1814,0.0258,3.272,0.0905,0.3592,0.922,0.2149,332.6381,82.3169,0.4334,0.3528,0.7095,602,"[576, 561, 564, 552, 566, 602]",638,True,400000,18.5,12.0,Basic
MID_0896,Pharmacy,Surat,4.6,average,71918.53,0.0257,0.6983,0.1166,0.0136,3.6004,0.2353,0.575,1.0359,0.1558,1465.8795,195.3853,0.5667,0.1488,0.4728,699,"[672, 684, 706, 728, 745, 699]",715,True,400000,18.5,12.0,Basic
MID_0897,Auto Parts,Kolkata,7.9,good,285365.74,0.0222,0.8632,0.0744,0.0135,2.4534,0.4273,0.582,1.225,0.106,808.7447,474.8831,0.7751,0.0803,0.2252,767,"[739, 740, 751, 752, 761, 767]",786,True,1000000,15.0,18.0,Standard
MID_0898,Restaurant,Jaipur,2.0,good,250751.09,0.1412,0.7338,0.0302,0.0085,1.4608,0.4324,0.6768,1.5612,0.1163,1379.2376,190.6544,0.7239,0.0902,0.2098,766,"[754, 758, 776, 784, 793, 766]",792,True,1000000,15.0,18.0,Standard
MID_0899,Healthcare,Hyderabad,4.7,bad,5226.97,-0.1696,0.2238,0.2466,0.083,4.2682,0.0742,0.167,0.9777,0.4214,297.274,11.6339,0.2953,0.5048,0.654,501,"[496, 514, 510, 511, 511, 501]",541,True,100000,24.0,6.0,Micro
MID_0900,Grocery,Ahmedabad,7.7,good,414983.64,0.1456,0.7267,0.059,0.0076,1.1669,0.4005,0.6957,1.3525,0.0805,2907.3419,281.7097,0.7063,0.112,0.2658,771,"[749, 753, 759, 764, 778, 771]",808,True,1000000,15.0,18.0,Standard
MID_0901,Travel,Surat,5.2,good,140716.88,0.1057,0.7284,0.0624,0.0139,1.2761,0.4183,0.7269,1.5961,0.106,2670.3404,489.2088,0.7016,0.0624,0.3661,772,"[686, 694, 680, 685, 678, 772]",798,True,1000000,15.0,18.0,Standard
MID_0902,Food Delivery,Jaipur,4.9,bad,9207.57,-0.1934,0.1921,0.3796,0.0574,4.4405,0.0769,0.1007,0.8379,0.4039,66.7229,21.2759,0.2208,0.3884,0.7098,496,"[436, 446, 464, 462, 456, 496]",531,False,0,,,Ineligible
MID_0903,Gym,Mumbai,6.6,good,230086.4,0.0872,0.8504,0.0564,0.0127,2.6694,0.3663,0.6878,1.1746,0.1124,1418.8999,564.473,0.8192,0.0931,0.3745,779,"[737, 752, 742, 736, 730, 779]",816,True,1000000,15.0,18.0,Standard
MID_0904,Auto Parts,Jaipur,4.4,average,116828.92,0.0482,0.7164,0.0988,0.0161,2.9904,0.1831,0.5888,1.0836,0.1802,484.4541,293.1272,0.6748,0.1689,0.5162,700,"[677, 665, 669, 690, 702, 700]",720,True,1000000,15.0,18.0,Standard
MID_0905,Auto Parts,Jaipur,5.8,average,96264.26,0.0257,0.6053,0.1374,0.011,3.2722,0.345,0.4649,1.2662,0.1929,757.1051,124.0399,0.5705,0.1898,0.3736,701,"[660, 669, 668, 666, 682, 701]",738,True,1000000,15.0,18.0,Standard
MID_0906,Grocery,Delhi,5.1,average,101461.28,0.0038,0.6945,0.1331,0.0107,3.9108,0.2397,0.4909,1.0551,0.1835,714.8034,89.8345,0.5564,0.191,0.4155,701,"[667, 657, 653, 660, 675, 701]",721,True,1000000,15.0,18.0,Standard
MID_0907,Gym,Kolkata,3.6,excellent,533385.47,0.2033,0.9067,0.0308,0.0077,1.8045,0.6686,0.9427,1.4922,0.0517,1625.4473,740.0218,0.8507,0.0435,0.15,844,"[822, 823, 847, 852, 874, 844]",871,True,2000000,12.5,24.0,Premium
MID_0908,Salon,Mumbai,3.1,average,139820.72,-0.0159,0.7281,0.0988,0.014,3.4955,0.3484,0.5193,1.0413,0.1136,1017.8643,234.8406,0.6172,0.1836,0.5087,700,"[635, 641, 666, 667, 682, 700]",719,True,1000000,15.0,18.0,Standard
MID_0909,Healthcare,Jaipur,3.2,excellent,744710.66,0.2259,0.9734,0.0391,0.0061,1.8498,0.6123,0.8641,1.69,0.0544,3629.026,1017.1797,0.9637,0.032,0.1134,835,"[822, 822, 826, 832, 828, 835]",873,True,2000000,12.5,24.0,Premium
MID_0910,EdTech,Surat,6.3,excellent,483091.23,0.1187,0.9366,0.0368,0.0059,1.9382,0.6018,0.7162,1.6383,0.0348,1443.3423,1419.6551,0.8861,0.0138,0.146,816,"[758, 754, 761, 766, 778, 816]",847,True,2000000,12.5,24.0,Premium
MID_0911,Freelancer,Surat,4.1,average,82027.92,0.0179,0.6138,0.1318,0.0172,2.7233,0.2315,0.5148,1.1946,0.1708,1030.2412,119.5386,0.7173,0.1518,0.4442,698,"[661, 684, 698, 716, 712, 698]",711,True,400000,18.5,12.0,Basic
MID_0912,Gym,Kolkata,7.6,average,67533.67,-0.0087,0.5921,0.1075,0.017,3.9882,0.2929,0.4042,1.2849,0.1643,801.0468,263.2901,0.6803,0.1737,0.4026,702,"[655, 660, 651, 674, 678, 702]",737,True,1000000,15.0,18.0,Standard
MID_0913,Grocery,Delhi,2.2,good,400095.33,0.1024,0.7694,0.0497,0.0083,2.2974,0.3935,0.6739,1.257,0.0666,861.4184,356.703,0.7671,0.0842,0.3668,771,"[692, 707, 704, 708, 730, 771]",807,True,1000000,15.0,18.0,Standard
MID_0914,Salon,Mumbai,1.7,poor,38438.94,0.0182,0.4945,0.1353,0.0258,3.5029,0.1056,0.3619,1.0968,0.2693,410.8277,46.5612,0.457,0.2453,0.6775,636,"[568, 592, 604, 609, 626, 636]",661,True,400000,18.5,12.0,Basic
MID_0915,Grocery,Delhi,4.7,poor,38699.5,0.0293,0.4692,0.1482,0.0482,4.1186,0.172,0.2082,1.0154,0.2067,677.2519,25.5812,0.3679,0.2626,0.6491,598,"[587, 609, 613, 629, 625, 598]",642,True,100000,24.0,6.0,Micro
MID_0916,Salon,Surat,1.8,average,66883.23,-0.0102,0.7308,0.0725,0.0212,2.7303,0.3178,0.432,1.1649,0.1791,960.9903,155.7441,0.6651,0.1424,0.3896,726,"[696, 695, 701, 703, 707, 726]",744,True,1000000,15.0,18.0,Standard
MID_0917,EdTech,Jaipur,2.1,poor,59893.51,-0.07,0.4294,0.1338,0.0258,3.0219,0.1127,0.2104,1.017,0.3,215.4779,81.7016,0.5744,0.2408,0.5891,619,"[586, 594, 596, 614, 602, 619]",662,True,400000,18.5,12.0,Basic
MID_0918,Restaurant,Hyderabad,5.8,poor,58623.16,-0.0986,0.3619,0.1793,0.0416,5.4138,0.1729,0.2961,0.9912,0.2939,372.8823,17.6449,0.39,0.353,0.5399,586,"[516, 525, 520, 536, 524, 586]",629,True,100000,24.0,6.0,Micro
MID_0919,Salon,Kolkata,7.5,excellent,638415.87,0.1844,0.9744,0.0339,0.0022,1.2639,0.6144,0.7806,1.4113,0.0351,4677.7462,1254.0456,0.9527,0.0319,0.2209,835,"[775, 799, 815, 818, 813, 835]",869,True,2000000,12.5,24.0,Premium
MID_0920,Auto Parts,Pune,5.8,good,291899.95,0.0612,0.7658,0.0338,0.0102,2.5946,0.4375,0.6831,1.4823,0.0987,713.3202,367.4326,0.781,0.0809,0.2037,757,"[715, 721, 734, 728, 746, 757]",799,True,1000000,15.0,18.0,Standard
MID_0921,Grocery,Delhi,4.5,poor,56298.77,0.0221,0.4098,0.2072,0.025,5.8384,0.1113,0.3149,0.9496,0.2253,782.3443,109.437,0.3756,0.2797,0.6192,598,"[582, 598, 620, 624, 628, 598]",608,True,100000,24.0,6.0,Micro
MID_0922,Salon,Ahmedabad,3.8,bad,7529.15,-0.143,0.1861,0.3509,0.0402,6.5264,0.0586,0.2225,0.891,0.3208,82.8332,11.6277,0.2148,0.5071,0.779,525,"[499, 507, 494, 515, 526, 525]",554,True,100000,24.0,6.0,Micro
MID_0923,Freelancer,Pune,6.5,good,226128.19,0.0588,0.8142,0.0342,0.0054,2.4358,0.4369,0.5961,1.4409,0.0771,2779.3068,657.2593,0.8024,0.1172,0.3439,775,"[731, 749, 774, 787, 796, 775]",792,True,1000000,15.0,18.0,Standard
MID_0924,EdTech,Delhi,6.0,good,256927.84,0.0444,0.879,0.0371,0.0089,2.909,0.3925,0.585,1.5804,0.1146,667.4618,274.2778,0.8622,0.0983,0.3562,758,"[681, 670, 678, 700, 686, 758]",797,True,1000000,15.0,18.0,Standard
MID_0925,Pharmacy,Chennai,4.4,excellent,695746.01,0.1707,0.8759,0.0398,0.0048,1.756,0.6569,0.748,1.8874,0.0456,817.8993,851.758,0.8811,0.0421,0.2277,817,"[790, 806, 819, 809, 829, 817]",846,True,2000000,12.5,24.0,Premium
MID_0926,Restaurant,Delhi,1.6,average,48735.89,0.0371,0.6235,0.1361,0.0187,2.9644,0.2783,0.585,1.1017,0.1758,983.7675,65.9912,0.7079,0.1098,0.4472,696,"[654, 642, 650, 638, 633, 696]",730,True,400000,18.5,12.0,Basic
MID_0927,Restaurant,Pune,1.2,good,248534.27,0.0501,0.8215,0.0578,0.0082,1.4781,0.377,0.6018,1.478,0.0817,2581.8208,420.2536,0.8558,0.0748,0.2121,768,"[752, 770, 793, 810, 813, 768]",792,True,1000000,15.0,18.0,Standard
MID_0928,Food Delivery,Delhi,5.3,average,56314.29,0.0028,0.5854,0.1064,0.0163,3.6574,0.3033,0.4533,1.2265,0.15,1474.0314,298.5817,0.6078,0.1935,0.4104,695,"[670, 689, 692, 709, 728, 695]",727,True,400000,18.5,12.0,Basic
MID_0929,Salon,Mumbai,6.9,poor,15925.94,-0.0933,0.4867,0.2303,0.0467,4.0796,0.1496,0.3957,1.1007,0.2379,182.1569,26.2878,0.4613,0.3788,0.604,604,"[581, 583, 587, 592, 609, 604]",638,True,400000,18.5,12.0,Basic
MID_0930,Freelancer,Surat,2.1,average,65841.26,0.0789,0.5549,0.0763,0.0102,3.0149,0.3426,0.4636,1.2575,0.1742,214.8301,152.807,0.673,0.1875,0.3864,718,"[634, 640, 662, 678, 682, 718]",756,True,1000000,15.0,18.0,Standard
MID_0931,Auto Parts,Ahmedabad,7.2,average,74204.38,-0.0159,0.6809,0.1056,0.0234,2.8125,0.244,0.4893,1.1768,0.1879,1250.2662,279.9275,0.5619,0.1942,0.361,686,"[635, 644, 636, 647, 633, 686]",706,True,400000,18.5,12.0,Basic
MID_0932,Grocery,Hyderabad,1.7,good,393998.33,0.0514,0.846,0.0408,0.0109,1.4596,0.356,0.5545,1.3006,0.0996,568.8249,693.7147,0.8706,0.0853,0.3949,773,"[762, 774, 766, 769, 789, 773]",791,True,1000000,15.0,18.0,Standard
MID_0933,SaaS,Chennai,1.2,average,61595.21,0.0515,0.5597,0.1228,0.0229,2.5298,0.2703,0.5622,1.1009,0.1532,1213.8341,128.5671,0.5681,0.2154,0.4764,694,"[665, 664, 662, 652, 669, 694]",732,True,400000,18.5,12.0,Basic
MID_0934,Salon,Chennai,7.8,good,335181.5,0.0824,0.8575,0.0776,0.0105,2.2751,0.3893,0.6294,1.4394,0.0529,2305.2668,765.6688,0.7304,0.0599,0.215,785,"[783, 804, 812, 835, 857, 785]",803,True,1000000,15.0,18.0,Standard
MID_0935,EdTech,Ahmedabad,4.7,poor,15288.92,0.0151,0.4643,0.2274,0.041,3.7548,0.0989,0.2681,0.9906,0.2372,503.3941,26.8755,0.5606,0.3039,0.5681,605,"[566, 573, 558, 543, 541, 605]",626,True,400000,18.5,12.0,Basic
MID_0936,EdTech,Ahmedabad,2.8,average,44690.43,-0.0179,0.6862,0.1184,0.0198,2.0073,0.3029,0.4876,1.0893,0.1947,286.8702,111.611,0.6347,0.1165,0.523,715,"[680, 700, 698, 713, 729, 715]",750,True,1000000,15.0,18.0,Standard
MID_0937,Freelancer,Surat,3.9,good,354469.26,0.0499,0.8354,0.0328,0.0103,2.534,0.3585,0.6586,1.5694,0.0632,533.4921,777.3167,0.7914,0.0795,0.3804,758,"[717, 719, 736, 755, 754, 758]",777,True,1000000,15.0,18.0,Standard
MID_0938,Clothing,Bangalore,3.5,excellent,588876.67,0.1563,0.915,0.013,0.0054,1.007,0.5412,0.8806,1.6958,0.0399,4921.1096,1955.7762,0.937,0.0111,0.1194,825,"[805, 812, 826, 816, 810, 825]",863,True,2000000,12.5,24.0,Premium
MID_0939,Food Delivery,Mumbai,6.7,average,123310.54,0.0554,0.6671,0.1004,0.0189,2.2063,0.271,0.5863,1.2726,0.1914,1253.7203,60.1046,0.6932,0.1962,0.4792,718,"[661, 664, 683, 686, 699, 718]",747,True,1000000,15.0,18.0,Standard
MID_0940,Auto Parts,Bangalore,2.7,poor,54448.92,-0.0242,0.3864,0.1369,0.038,4.5514,0.1454,0.3525,0.9445,0.2714,766.7288,116.6239,0.5604,0.331,0.5518,617,"[554, 574, 569, 562, 559, 617]",648,True,400000,18.5,12.0,Basic
MID_0941,Food Delivery,Chennai,5.2,average,93829.46,0.0404,0.7234,0.089,0.0117,3.808,0.308,0.5673,1.0668,0.1519,1079.2537,51.1828,0.5766,0.2099,0.3594,710,"[644, 641, 637, 646, 647, 710]",721,True,1000000,15.0,18.0,Standard
MID_0942,Travel,Mumbai,4.8,excellent,195852.09,0.1898,0.9128,0.0243,0.0019,1.879,0.5514,0.8736,1.9783,0.0533,1328.7411,671.0583,0.87,0.0113,0.1619,818,"[766, 762, 780, 804, 826, 818]",837,True,2000000,12.5,24.0,Premium
MID_0943,Gym,Hyderabad,1.3,poor,44981.41,-0.076,0.3919,0.1604,0.022,4.474,0.184,0.2926,1.1424,0.1818,108.0678,21.9064,0.4112,0.3653,0.6754,612,"[575, 578, 575, 566, 573, 612]",642,True,400000,18.5,12.0,Basic
MID_0944,SaaS,Kolkata,5.6,bad,12448.37,-0.1404,0.3836,0.4457,0.055,7.5708,0.0832,0.1082,0.9307,0.316,155.4182,37.7867,0.2043,0.4473,0.6607,519,"[485, 508, 496, 493, 496, 519]",548,True,100000,24.0,6.0,Micro
MID_0945,Grocery,Bangalore,3.9,average,137573.83,0.0506,0.6136,0.1127,0.0108,3.8422,0.2099,0.4347,1.1202,0.1493,386.6907,223.3857,0.5604,0.1519,0.5401,685,"[641, 638, 632, 640, 649, 685]",708,True,400000,18.5,12.0,Basic
MID_0946,Travel,Surat,7.0,poor,45078.83,-0.0773,0.4578,0.2102,0.03,3.5944,0.1793,0.3817,0.9247,0.211,113.7857,65.5472,0.4138,0.2447,0.6976,610,"[533, 522, 514, 511, 515, 610]",654,True,400000,18.5,12.0,Basic
MID_0947,Pharmacy,Hyderabad,5.9,average,37109.62,0.003,0.559,0.1333,0.016,2.251,0.3197,0.4519,1.2457,0.1487,316.7067,286.2746,0.6051,0.2031,0.3608,712,"[667, 663, 654, 665, 677, 712]",743,True,1000000,15.0,18.0,Standard
MID_0948,Salon,Chennai,1.0,average,47576.79,0.0613,0.7212,0.0705,0.0135,3.6016,0.1861,0.487,1.1551,0.1586,1297.8247,253.7968,0.6746,0.2063,0.5307,716,"[650, 673, 695, 719, 729, 716]",733,True,1000000,15.0,18.0,Standard
MID_0949,Pharmacy,Ahmedabad,6.9,good,245323.19,0.0358,0.8691,0.0516,0.0073,2.9176,0.4264,0.5763,1.2388,0.0672,2599.7389,401.4083,0.8341,0.0507,0.3704,782,"[743, 757, 751, 742, 762, 782]",819,True,1000000,15.0,18.0,Standard
MID_0950,Retail,Pune,0.8,good,183288.92,0.0931,0.7817,0.0704,0.0117,1.8401,0.3891,0.7255,1.253,0.098,2231.826,395.7207,0.8643,0.0804,0.349,762,"[734, 749, 763, 782, 796, 762]",803,True,1000000,15.0,18.0,Standard
MID_0951,Food Delivery,Jaipur,4.4,average,101098.21,0.0007,0.6062,0.1379,0.0159,2.2292,0.3395,0.5021,1.0342,0.1967,815.0718,179.2708,0.6099,0.1633,0.487,714,"[690, 677, 685, 684, 685, 714]",734,True,1000000,15.0,18.0,Standard
MID_0952,Salon,Ahmedabad,1.8,excellent,441027.35,0.0812,0.9135,0.0347,0.0061,1.9835,0.4781,0.8672,1.9054,0.0379,3455.5492,1024.5825,0.8957,0.0213,0.1699,821,"[778, 771, 787, 796, 819, 821]",854,True,2000000,12.5,24.0,Premium
MID_0953,Retail,Chennai,3.1,good,252492.64,0.0735,0.8627,0.043,0.0098,2.1286,0.4888,0.6258,1.3576,0.0792,1431.4356,707.8781,0.7608,0.0793,0.2202,777,"[766, 783, 801, 794, 791, 777]",792,True,1000000,15.0,18.0,Standard
MID_0954,EdTech,Mumbai,7.4,average,54069.39,0.0732,0.5533,0.0626,0.0152,3.6698,0.2388,0.4529,1.2373,0.124,810.6431,163.9726,0.6851,0.1022,0.39,713,"[673, 664, 666, 666, 673, 713]",723,True,1000000,15.0,18.0,Standard
MID_0955,Food Delivery,Delhi,1.6,average,49205.08,0.0175,0.7136,0.087,0.0104,2.1156,0.2382,0.5098,1.0094,0.1994,1135.8976,213.1101,0.6496,0.1661,0.3918,715,"[673, 677, 675, 664, 657, 715]",743,True,1000000,15.0,18.0,Standard
MID_0956,Clothing,Jaipur,2.1,average,32082.05,0.038,0.6082,0.085,0.0192,3.2369,0.2184,0.3839,1.2075,0.1714,338.2636,297.8133,0.6463,0.1773,0.4128,701,"[682, 694, 694, 700, 717, 701]",732,True,1000000,15.0,18.0,Standard
MID_0957,Electronics,Ahmedabad,6.3,average,34003.01,-0.0034,0.6,0.0704,0.0234,2.5739,0.2433,0.5436,1.1355,0.1848,1439.49,87.9576,0.5634,0.1443,0.4628,686,"[630, 621, 641, 661, 647, 686]",721,True,400000,18.5,12.0,Basic
MID_0958,Salon,Mumbai,5.8,poor,54780.86,-0.0717,0.3792,0.1885,0.0288,3.8262,0.1562,0.2074,1.0392,0.292,391.3989,49.2704,0.4589,0.3101,0.6824,615,"[575, 561, 552, 576, 589, 615]",659,True,400000,18.5,12.0,Basic
MID_0959,EdTech,Kolkata,1.9,excellent,671137.59,0.0969,0.86,0.021,0.0026,1.0737,0.6589,0.7275,1.6731,0.0478,2397.0879,885.1672,0.9263,0.0149,0.1395,834,"[775, 776, 761, 765, 781, 834]",876,True,2000000,12.5,24.0,Premium
MID_0960,SaaS,Delhi,6.7,poor,46460.4,-0.02,0.5187,0.2301,0.0314,4.9733,0.1519,0.3954,1.0816,0.2373,486.5481,96.5916,0.4166,0.3744,0.5485,610,"[550, 540, 559, 578, 589, 610]",641,True,400000,18.5,12.0,Basic
MID_0961,Auto Parts,Delhi,5.7,good,180852.38,0.0351,0.8598,0.0634,0.0081,1.9009,0.4005,0.6328,1.3863,0.0692,619.416,799.5267,0.7696,0.048,0.3321,773,"[742, 737, 755, 770, 771, 773]",791,True,1000000,15.0,18.0,Standard
MID_0962,Healthcare,Bangalore,3.9,average,88191.9,0.0069,0.5609,0.1181,0.0104,2.4296,0.3488,0.4789,1.0775,0.1627,997.4679,292.0898,0.6265,0.1725,0.3959,713,"[693, 703, 691, 709, 710, 713]",723,True,1000000,15.0,18.0,Standard
MID_0963,Food Delivery,Kolkata,0.6,good,318100.18,0.0786,0.7574,0.0333,0.0115,1.0909,0.3978,0.7396,1.2207,0.098,590.5143,118.7336,0.7961,0.0725,0.2665,764,"[726, 726, 723, 710, 713, 764]",799,True,1000000,15.0,18.0,Standard
MID_0964,Gym,Surat,2.8,average,114561.87,0.0436,0.7133,0.1073,0.0176,3.0335,0.2594,0.5776,1.0739,0.1808,232.9591,53.9249,0.7016,0.1958,0.3508,718,"[660, 671, 669, 690, 699, 718]",730,True,1000000,15.0,18.0,Standard
MID_0965,Gym,Jaipur,1.3,bad,3568.72,-0.2255,0.3259,0.3058,0.0431,4.2191,0.0693,0.1089,0.7278,0.3431,80.1459,48.7282,0.232,0.6048,0.7557,520,"[466, 477, 492, 516, 538, 520]",540,True,100000,24.0,6.0,Micro
MID_0966,Clothing,Surat,7.9,average,104632.86,0.0619,0.6954,0.0888,0.0236,3.7529,0.3087,0.4484,1.2084,0.1586,434.146,202.892,0.7166,0.1257,0.4272,718,"[688, 682, 707, 700, 708, 718]",755,True,1000000,15.0,18.0,Standard
MID_0967,Travel,Bangalore,2.5,average,109121.73,0.0729,0.5892,0.1197,0.0184,2.698,0.2694,0.5687,1.2909,0.1244,1008.2544,265.0968,0.662,0.1466,0.4406,717,"[661, 657, 650, 640, 655, 717]",751,True,1000000,15.0,18.0,Standard
MID_0968,Gym,Mumbai,3.7,good,249128.38,0.0332,0.8596,0.0712,0.0096,1.2506,0.4762,0.5743,1.1681,0.0517,2243.7149,511.2136,0.8102,0.1148,0.2742,772,"[748, 761, 764, 753, 750, 772]",802,True,1000000,15.0,18.0,Standard
MID_0969,Pharmacy,Ahmedabad,0.5,poor,36179.97,-0.0691,0.5021,0.1818,0.0452,3.2972,0.1449,0.2869,1.1384,0.2616,205.6408,48.8262,0.489,0.3534,0.512,628,"[572, 559, 547, 570, 588, 628]",641,True,400000,18.5,12.0,Basic
MID_0970,Retail,Pune,3.7,average,132179.91,0.026,0.6624,0.123,0.0245,3.494,0.2866,0.398,1.2843,0.1855,201.5695,214.8723,0.6445,0.1168,0.5028,686,"[626, 636, 652, 664, 685, 686]",731,True,400000,18.5,12.0,Basic
MID_0971,Food Delivery,Kolkata,4.1,good,384704.0,0.0296,0.7622,0.0431,0.0062,2.3525,0.4888,0.6432,1.414,0.094,1531.7299,730.7313,0.7653,0.0654,0.2838,758,"[758, 765, 785, 771, 765, 758]",793,True,1000000,15.0,18.0,Standard
MID_0972,Food Delivery,Chennai,1.4,good,282476.23,0.1016,0.8348,0.0714,0.0066,1.8269,0.4529,0.6881,1.3182,0.0667,1766.8574,321.8049,0.8126,0.0873,0.2828,778,"[699, 715, 727, 740, 755, 778]",809,True,1000000,15.0,18.0,Standard
MID_0973,Electronics,Jaipur,1.6,poor,47925.6,0.0047,0.5596,0.1427,0.0466,3.7212,0.15,0.3331,1.0562,0.2249,702.0531,113.3097,0.422,0.3633,0.5912,619,"[583, 578, 600, 610, 626, 619]",656,True,400000,18.5,12.0,Basic
MID_0974,EdTech,Delhi,7.0,poor,12382.5,0.0018,0.4012,0.126,0.0277,4.815,0.1424,0.2705,1.0249,0.1919,333.7606,88.7605,0.4866,0.3188,0.6527,636,"[566, 570, 574, 584, 575, 636]",652,True,400000,18.5,12.0,Basic
MID_0975,Travel,Bangalore,0.6,poor,59091.59,0.024,0.4576,0.1351,0.0254,5.1734,0.1276,0.3595,0.9541,0.2066,456.104,22.6083,0.5331,0.2315,0.5703,643,"[570, 564, 567, 589, 596, 643]",675,True,400000,18.5,12.0,Basic
